Category,Year,nid,Winners,Image_URL,Caption
Feature Photography,2019,15993,Lorenzo Tugnoli of The Washington Post,yemenfinal013_0.jpg,"The lucrative business of selling khat, a leafy stimulant chewed by most Yemenis, is in the hands of several criminal gangs that vie for control of the markets in Taiz, Yemen. A young girl was recently injured in a firefight when Ghazwan al-Makhlafi, an 18-year-old militia commander, was battling a rival militia for control of the khat market. Makhlafi, who comes from a powerful Yemeni tribe, is closely related to the commander of a Saudi-supported brigade and the city's intelligence chief. (December 31, 2018)"
Feature Photography,2019,15993,Lorenzo Tugnoli of The Washington Post,yemenfinal014_0.jpg,"Mohammed Salim al-Buhar, left, commander of the Shabwani Elite Forces, walks outside a grocery store in the village of Azzan. The village was under the control of al-Qaeda until Buhar’s militia liberated the area in December 2017. His militia is aligned with a coalition led by Saudi Arabia and the UAE and is operating in the area in the fight against Al-Qaeda. (December 31, 2018)"
Feature Photography,2019,15993,Lorenzo Tugnoli of The Washington Post,yemenfinal015_0.jpg,"Three-year-old Abdo Saleh lies on a cot, unable to walk or speak, as his father, Saleh Abdo Ahmed, watches in the courtyard of the family house in Al Jarb, Yemen. His wife had left a few days earlier because Ahmed did not have the means to save the boy. But a chance visit by a medical worker and the willingness of a nurse at the district's only pediatric clinic to travel to the village and retrieve Abdo may have saved his life. “I was waiting for God's fate,” said Ahmed. (December 31, 2018)"
Feature Photography,2019,15993,Lorenzo Tugnoli of The Washington Post,yemenfinal016_0.jpg,"Jameela Abdullah stands at the entrance of a roofless house where her family has been living for two months after they escaped fighting in their village of Al-Jarahi. In southern Yemen, a trickle of Yemeni refugees has grown into a flood, with hundreds abandoning their homes each day. Refugee camps have sprung up across the region, adding pressure on western aid agencies and hospitals while worsening a humanitarian crisis that’s already considered the most severe in the world. Most people were running away from clashes near the strategic port city of Hodeida, under siege by Yemeni forces aligned with a U.S.-backed coalition, led by Saudi Arabia and the United Arab Emirates. (December 31, 2018)"
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal101_0.jpg,"Rohingya refugees cross the Naf River with an improvised raft to reach to Bangladesh in Teknaf, Bangladesh, November 12, 2017. "
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal102.jpg,"An exhausted Rohingya refugee woman touches the shore after crossing the Bangladesh-Myanmar border by boat through the Bay of Bengal, in Shah Porir Dwip, Bangladesh, September 11, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal103.jpg,"Hamida, a Rohingya refugee woman, weeps as she holds her 40-day-old son after he died as their boat capsized before arriving on shore in Shah Porir Dwip, Teknaf, Bangladesh, September 14, 2017. "
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal104.jpg,"Smoke is seen on the Myanmar border as Rohingya refugees walk on the shore after crossing the Bangladesh-Myanmar border by boat through the Bay of Bengal, in Shah Porir Dwip, Bangladesh September 11, 2017. "
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal105.jpg,"The remains of a burned Rohingya village is seen in this aerial photograph near Maungdaw, north of Rakhine State, Myanmar September 27, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal106.jpg,"Bodies of Rohingya refugees, who died when their boat capsized while fleeing Myanmar, are placed in a local madrasa in Shah Porir Dwip, in Teknaf, near Cox's Bazar in Bangladesh, October 9, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal107.jpg,"Rohingya siblings fleeing violence hold one another as they cross the Naf River along the Bangladesh-Myanmar border in Palong Khali, near Coxs Bazar, Bangladesh, November 1, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal108.jpg,"Rohingya refugees are reflected in rain water along an embankment next to paddy fields after fleeing from Myanmar into Palang Khali, near Cox's Bazar, Bangladesh, November 2, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal109.jpg,"An exhausted Rohingya refugee fleeing violence in Myanmar cries for help from others crossing into Palang Khali, near Cox's Bazar, Bangladesh, November 2, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal110_0.jpg,"Rohingya refugees try to take shelter from torrential rain as they are held by the Border Guard Bangladesh (BGB) after illegally crossing the border, in Teknaf, Bangladesh, August 31, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal111.jpg,"A security officer attempts to control Rohingya refugees waiting to receive aid in Cox's Bazar, Bangladesh, September 21, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal112.jpg,"Rohingya refugees scramble for aid at a camp in Cox's Bazar, Bangladesh, September 24, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal113.jpg,"Mohammed Shoaib, 7, who was shot in his chest before crossing the border from Myanmar in August, is held by his father outside a medical centre near Cox's Bazar, Bangladesh, November 5, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal114.jpg,"People gather under heavy rain around bodies of Rohingya refugees after the boat they were using to flee violence in Myanmar capsized off Inani Beach near Cox's Bazar, Bangladesh, September 28, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal115.jpg,"Betel leaves cover the face of 11-month-old Rohingya refugee Abdul Aziz whose wrapped body lay in his family shelter after he died battling high fever and sever cough at the Balukhali refugee camp near Cox's Bazar, Bangladesh, December 4, 2017."
Feature Photography,2018,15087,Photography Staff of Reuters,rohingyafinal116.jpg,"Rohingya refugee children fly improvised kites at the Kutupalong refugee camp near Cox's Bazar, Bangladesh, December 10, 2017."
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-1-toned.jpg,"Tavon Tanner, now 11, was with his mom and twin sister on their West Polk Street porch when he was shot Aug. 8. He was in the hospital until late September. (10/14/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-2-toned.jpg,"Tavon Tanner tears up before surgery at Lurie Children's Hospital on Oct. 17 to remove the bullet that ripped through his pancreas, stomach, spleen, a kidney and his left lung before becoming lodged just below his shoulder. (10/17/2016)"
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-3-toned.jpg,"His mom, Mellanie Washington, was there after the procedure to comfort him. (10/17/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-4-toned.jpg,"Tavon had wanted to see the bullet after it was removed, but it was needed by police as evidence in the case. (10/17/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-5-toned.jpg,"Tavon Tanner lies in his bed after a bullet was removed just below his left shoulder at Lurie Children's Hospital on Oct. 17, 2016. With him is his mother, Mellanie Washington, family and hospital staff. (10/17/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-6-toned.jpg,"Tavon Tanner, 11, is one of 24 children 12 or younger shot in Chicago this year. This is his story. (10/17/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-7-toned.jpg,Tavon Tanner joins his cousins and sister in a dance during a family gathering on Thanksgiving. (11/24/2016) 
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-8-toned.jpg,Tavon Tanner makes his way to school. (11/28/2016) 
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-9-toned.jpg,Tavon Tanner returned to school on a part-time basis after the shooting. He is getting counseling to help him deal with the aftermath. (11/28/2016) 
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-10-toned.jpg,"Tavon Tanner slides through the snow after attending a service at Greater Way Missionary Baptist Church on Dec. 11, 2016. (12/11/2016) "
Feature Photography,2017,14768,E. Jason Wambsgans,tavon-11-toned.jpg,"Tavon Tanner sits with his mother, Mellanie Washington. (10/14/2016) "
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider01.jpg,"Strider Wolf was born poor in rural Maine. When he was two, his mother's raging boyfriend beat him nearly to death. He managed to pull through, ending up in the care of his grandparents who became homeless trying to provide for Strider and his younger brother, Gallagher. In the chaos and deprivation, Strider had a simple and abiding wish: to be loved. Strider Wolf reaches up to grab high on a sapling revealing a scar on his stomach from a feeding tube as a result from his childhood abuse. During the course of an eviction last summer, the family bounced from campground to campground, trying to find a permanent home (Jessica Rinaldi, <em>The Boston Globe</em> - November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider02.jpg,"After two years of not paying the rent the Grant's landlord gave them 30 days to pack their things and leave. On the night of the eviction Strider's grandparents, Lanette and Larry, move their possessions into a storage space leaving Strider and Gallagher unattended in the back of the car. Tired and acting out, Gallagher bites Strider who recoils, pressing his body against the car window (Jessica Rinaldi, <em>The Boston Globe</em> - November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider03.jpg,"On the night of the eviction, Lanette and her son's fiancée Ashly take a break from packing up the family's belongings. As the night goes on it becomes clear that they are not going to be able to take all of their possessions with them (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider04.jpg,"After moving into a campground, Strider struggles as he carries gallons of water filled from a spigot to the camper. Lanette will heat the water on a small stove to do the dishes and bathe the boys with a washcloth (Jessica Rinaldi, <em>The Boston Globe</em>).Strider pulls his pajamas over his head as he changes in his grandparents' bedroom inside the cramped camper. With nowhere else to go, the Grants told the boys they were going camping and the family of four squeezed into the 24-foot camper with their cat and two dogs (Jessica Rinaldi, <em>The Boston Globe</em> - November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider05.jpg,"Strider pulls his pajamas over his head as he changes in his grandparents' bedroom inside the cramped camper. With nowhere else to go, the Grants told the boys they were going camping and the family of four squeezed into the 24-foot camper with their cat and two dogs (Jessica Rinaldi, <em>The Boston Globe</em>- November 9, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider06.jpg,"Strider looks for Lanette with a flower behind his back to apologize after she yelled at him for wetting the bed. His therapist has explained that his bed-wetting is a response to trauma, either the unfolding upset in their lives, or some resurrecting memory. Lanette knows this, but their living situation is starting to take a toll on her patience (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider07.jpg,"Lanette and Strider share a carefree moment as the afternoon sun breaks through the trees. Lanette often laments that she and Larry aren't able to be grandparents to Strider and Gallagher because they have to play the role of Mom and Dad, enforcing rules and making sure they are provided for (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider08.jpg,"Having moved into their fourth campground of the summer, Gallagher sits in the center of a circle that his brother, Strider, has etched around him in the dirt. According to the state, living in a campground means they no longer have a house payment, because of this, their food stamps have been cut by a hundred dollars (Jessica Rinaldi, <em>The Boston Globe- November 9, 2015</em>)."
Feature Photography,2016,14443,Jessica Rinaldi,2016rinaldistrider09.jpg,"Often left to their own devices, Strider and Gallagher played on an abandoned Ford at twilight. Strider holds a broken automotive hose to his eyes like a pair of binoculars and asks, ""What's on the moon?"" (Jessica Rinaldi, <em>The Boston Globe- November 8, 2015</em>)."
